lat,lon,deltaT,scenario
60.62039592682648,294.375,1.1964722,Low Emissions
60.62039592682648,296.25,1.9355469,Low Emissions
60.62039592682648,298.125,2.8391724,Low Emissions
60.62039592682648,300.0,3.4461365,Low Emissions
60.62039592682648,301.875,2.9754028,Low Emissions
60.62039592682648,303.75,2.242035,Low Emissions
60.62039592682648,305.625,1.6336365,Low Emissions
60.62039592682648,307.5,1.280426,Low Emissions
60.62039592682648,309.375,1.1773987,Low Emissions
60.62039592682648,311.25,0.86621094,Low Emissions
60.62039592682648,313.125,0.83203125,Low Emissions
60.62039592682648,315.0,0.3728943,Low Emissions
60.62039592682648,316.875,0.5366211,Low Emissions
60.62039592682648,318.75,0.93585205,Low Emissions
60.62039592682648,320.625,0.7290039,Low Emissions
60.62039592682648,322.5,0.63427734,Low Emissions
60.62039592682648,324.375,0.5831909,Low Emissions
60.62039592682648,326.25,0.5538635,Low Emissions
60.62039592682648,328.125,0.62353516,Low Emissions
60.62039592682648,330.0,0.67562866,Low Emissions
60.62039592682648,331.875,0.7050781,Low Emissions
60.62039592682648,333.75,0.6351013,Low Emissions
60.62039592682648,335.625,0.5387268,Low Emissions
60.62039592682648,337.5,0.4767456,Low Emissions
60.62039592682648,339.375,0.44644165,Low Emissions
60.62039592682648,341.25,0.35336304,Low Emissions
60.62039592682648,343.125,0.40786743,Low Emissions
60.62039592682648,345.0,0.54574585,Low Emissions
60.62039592682648,346.875,0.61050415,Low Emissions
60.62039592682648,348.75,0.6456909,Low Emissions
60.62039592682648,350.625,0.62957764,Low Emissions
60.62039592682648,352.5,0.5682068,Low Emissions
60.62039592682648,354.375,0.45394897,Low Emissions
60.62039592682648,356.25,0.34848022,Low Emissions
60.62039592682648,358.125,0.18670654,Low Emissions
62.48557052203639,0.0,0.8049927,Low Emissions
62.48557052203639,1.875,0.39291382,Low Emissions
62.48557052203639,3.75,0.02456665,Low Emissions
62.48557052203639,5.625,-0.15951538,Low Emissions
62.48557052203639,7.5,-0.484375,Low Emissions
62.48557052203639,9.375,-0.42251587,Low Emissions
62.48557052203639,11.25,-0.3258667,Low Emissions
62.48557052203639,13.125,-0.007507324,Low Emissions
62.48557052203639,15.0,0.37826538,Low Emissions
62.48557052203639,16.875,0.7265625,Low Emissions
62.48557052203639,18.75,1.6188049,Low Emissions
62.48557052203639,20.625,1.7521362,Low Emissions
62.48557052203639,22.5,1.1380005,Low Emissions
62.48557052203639,24.375,0.92822266,Low Emissions
62.48557052203639,26.25,0.7311096,Low Emissions
62.48557052203639,28.125,0.48114014,Low Emissions
62.48557052203639,30.0,0.2975464,Low Emissions
62.48557052203639,31.875,0.25454712,Low Emissions
62.48557052203639,33.75,0.15835571,Low Emissions
62.48557052203639,35.625,0.045715332,Low Emissions
62.48557052203639,37.5,0.06298828,Low Emissions
62.48557052203639,39.375,0.12646484,Low Emissions
62.48557052203639,41.25,0.2788086,Low Emissions
62.48557052203639,43.125,0.380188,Low Emissions
62.48557052203639,45.0,0.54019165,Low Emissions
62.48557052203639,46.875,0.7584839,Low Emissions
62.48557052203639,48.75,0.8722534,Low Emissions
62.48557052203639,50.625,1.0117188,Low Emissions
62.48557052203639,52.5,1.137207,Low Emissions
62.48557052203639,54.375,1.2732849,Low Emissions
62.48557052203639,56.25,1.4415588,Low Emissions
62.48557052203639,58.125,1.5987854,Low Emissions
62.48557052203639,60.0,1.8144531,Low Emissions
62.48557052203639,61.875,1.9259644,Low Emissions
62.48557052203639,63.75,2.0603943,Low Emissions
62.48557052203639,65.625,1.995758,Low Emissions
62.48557052203639,67.5,1.9900818,Low Emissions
62.48557052203639,69.375,2.102234,Low Emissions
62.48557052203639,71.25,2.2054138,Low Emissions
62.48557052203639,73.125,2.387207,Low Emissions
62.48557052203639,75.0,2.5888672,Low Emissions
62.48557052203639,76.875,2.6240234,Low Emissions
62.48557052203639,78.75,2.7327576,Low Emissions
62.48557052203639,80.625,2.8040466,Low Emissions
62.48557052203639,82.5,2.7158203,Low Emissions
62.48557052203639,84.375,2.6539917,Low Emissions
62.48557052203639,86.25,2.567871,Low Emissions
62.48557052203639,88.125,2.4371948,Low Emissions
62.48557052203639,90.0,2.2018127,Low Emissions
62.48557052203639,91.875,2.042633,Low Emissions
62.48557052203639,93.75,1.8208008,Low Emissions
62.48557052203639,95.625,1.673645,Low Emissions
62.48557052203639,97.5,1.5559998,Low Emissions
62.48557052203639,99.375,1.4981995,Low Emissions
62.48557052203639,101.25,1.5140076,Low Emissions
62.48557052203639,103.125,1.535492,Low Emissions
62.48557052203639,105.0,1.6075745,Low Emissions
62.48557052203639,106.875,1.6940002,Low Emissions
62.48557052203639,108.75,1.7443237,Low Emissions
62.48557052203639,110.625,1.6803284,Low Emissions
62.48557052203639,112.5,1.6586914,Low Emissions
62.48557052203639,114.375,1.7052307,Low Emissions
62.48557052203639,116.25,1.8969727,Low Emissions
62.48557052203639,118.125,1.8813477,Low Emissions
62.48557052203639,120.0,1.9095154,Low Emissions
62.48557052203639,121.875,1.8634338,Low Emissions
62.48557052203639,123.75,1.6749878,Low Emissions
62.48557052203639,125.625,1.5491333,Low Emissions
62.48557052203639,127.5,1.2477112,Low Emissions
62.48557052203639,129.375,1.137207,Low Emissions
62.48557052203639,131.25,1.084137,Low Emissions
62.48557052203639,133.125,1.2244568,Low Emissions
62.48557052203639,135.0,1.6783752,Low Emissions
62.48557052203639,136.875,1.8046875,Low Emissions
62.48557052203639,138.75,2.019043,Low Emissions
62.48557052203639,140.625,1.5574646,Low Emissions
62.48557052203639,142.5,1.2405396,Low Emissions
62.48557052203639,144.375,0.97006226,Low Emissions
62.48557052203639,146.25,0.7167969,Low Emissions
62.48557052203639,148.125,0.66000366,Low Emissions
62.48557052203639,150.0,0.6948242,Low Emissions
62.48557052203639,151.875,0.7840271,Low Emissions
62.48557052203639,153.75,0.6411133,Low Emissions
62.48557052203639,155.625,0.5226135,Low Emissions
62.48557052203639,157.5,0.31707764,Low Emissions
62.48557052203639,159.375,0.059753418,Low Emissions
62.48557052203639,161.25,-0.05078125,Low Emissions
62.48557052203639,163.125,-0.138031,Low Emissions
62.48557052203639,165.0,-0.2265625,Low Emissions
62.48557052203639,166.875,-0.19482422,Low Emissions
62.48557052203639,168.75,-0.16763306,Low Emissions
62.48557052203639,170.625,-0.04736328,Low Emissions
62.48557052203639,172.5,0.13638306,Low Emissions
62.48557052203639,174.375,0.27911377,Low Emissions
62.48557052203639,176.25,0.41635132,Low Emissions
62.48557052203639,178.125,0.4197693,Low Emissions
62.48557052203639,180.0,1.0040588,Low Emissions
62.48557052203639,181.875,1.2176208,Low Emissions
62.48557052203639,183.75,1.4182739,Low Emissions
62.48557052203639,185.625,1.4381409,Low Emissions
62.48557052203639,187.5,1.3917542,Low Emissions
62.48557052203639,189.375,1.3333435,Low Emissions
62.48557052203639,191.25,1.1196289,Low Emissions
62.48557052203639,193.125,0.81866455,Low Emissions
62.48557052203639,195.0,0.9148865,Low Emissions
62.48557052203639,196.875,0.74575806,Low Emissions
62.48557052203639,198.75,0.70199585,Low Emissions
62.48557052203639,200.625,0.77279663,Low Emissions
62.48557052203639,202.5,0.7970581,Low Emissions
62.48557052203639,204.375,0.6775818,Low Emissions
62.48557052203639,206.25,0.40298462,Low Emissions
62.48557052203639,208.125,0.2008667,Low Emissions
62.48557052203639,210.0,-0.0335083,Low Emissions
62.48557052203639,211.875,-0.29638672,Low Emissions
62.48557052203639,213.75,-0.6430664,Low Emissions
62.48557052203639,215.625,-0.77978516,Low Emissions
62.48557052203639,217.5,-0.89727783,Low Emissions
62.48557052203639,219.375,-0.92041016,Low Emissions
62.48557052203639,221.25,-0.96484375,Low Emissions
62.48557052203639,223.125,-0.93881226,Low Emissions
62.48557052203639,225.0,-0.9404297,Low Emissions
62.48557052203639,226.875,-0.9737854,Low Emissions
62.48557052203639,228.75,-0.8987427,Low Emissions
62.48557052203639,230.625,-0.68621826,Low Emissions
62.48557052203639,232.5,-0.5388794,Low Emissions
62.48557052203639,234.375,0.09310913,Low Emissions
62.48557052203639,236.25,0.24136353,Low Emissions
62.48557052203639,238.125,0.6357422,Low Emissions
62.48557052203639,240.0,0.88705444,Low Emissions
62.48557052203639,241.875,1.0119019,Low Emissions
62.48557052203639,243.75,0.93911743,Low Emissions
62.48557052203639,245.625,0.8408203,Low Emissions
62.48557052203639,247.5,0.84750366,Low Emissions
62.48557052203639,249.375,0.75909424,Low Emissions
62.48557052203639,251.25,0.74121094,Low Emissions
62.48557052203639,253.125,0.9718323,Low Emissions
62.48557052203639,255.0,1.1927185,Low Emissions
62.48557052203639,256.875,1.3920898,Low Emissions
62.48557052203639,258.75,1.3413086,Low Emissions
62.48557052203639,260.625,1.2444458,Low Emissions
62.48557052203639,262.5,1.209137,Low Emissions
62.48557052203639,264.375,1.0860901,Low Emissions
62.48557052203639,266.25,0.90200806,Low Emissions
62.48557052203639,268.125,0.80126953,Low Emissions
62.48557052203639,270.0,0.7091675,Low Emissions
62.48557052203639,271.875,0.6663208,Low Emissions
62.48557052203639,273.75,0.4640503,Low Emissions
62.48557052203639,275.625,0.41552734,Low Emissions
62.48557052203639,277.5,0.41860962,Low Emissions
62.48557052203639,279.375,0.44467163,Low Emissions
62.48557052203639,281.25,0.6378479,Low Emissions
62.48557052203639,283.125,0.7970276,Low Emissions
62.48557052203639,285.0,0.8072815,Low Emissions
62.48557052203639,286.875,0.82876587,Low Emissions
62.48557052203639,288.75,0.87371826,Low Emissions
62.48557052203639,290.625,1.0317383,Low Emissions
62.48557052203639,292.5,1.1954956,Low Emissions
62.48557052203639,294.375,1.4353943,Low Emissions
62.48557052203639,296.25,2.0996094,Low Emissions
62.48557052203639,298.125,3.1625977,Low Emissions
62.48557052203639,300.0,3.707367,Low Emissions
62.48557052203639,301.875,3.400879,Low Emissions
62.48557052203639,303.75,2.65625,Low Emissions
62.48557052203639,305.625,2.0146484,Low Emissions
62.48557052203639,307.5,1.3138123,Low Emissions
62.48557052203639,309.375,0.8380432,Low Emissions
62.48557052203639,311.25,0.07324219,Low Emissions
62.48557052203639,313.125,0.0036010742,Low Emissions
62.48557052203639,315.0,0.06298828,Low Emissions
62.48557052203639,316.875,0.2086792,Low Emissions
62.48557052203639,318.75,0.9143677,Low Emissions
62.48557052203639,320.625,0.70233154,Low Emissions
62.48557052203639,322.5,0.75424194,Low Emissions
62.48557052203639,324.375,0.73291016,Low Emissions
62.48557052203639,326.25,0.6401367,Low Emissions
62.48557052203639,328.125,0.6870117,Low Emissions
62.48557052203639,330.0,0.6944885,Low Emissions
62.48557052203639,331.875,0.75601196,Low Emissions
62.48557052203639,333.75,0.76953125,Low Emissions
62.48557052203639,335.625,0.6795044,Low Emissions
62.48557052203639,337.5,0.6477661,Low Emissions
62.48557052203639,339.375,0.608551,Low Emissions
62.48557052203639,341.25,0.56073,Low Emissions
62.48557052203639,343.125,0.5366211,Low Emissions
62.48557052203639,345.0,0.5491638,Low Emissions
62.48557052203639,346.875,0.65560913,Low Emissions
62.48557052203639,348.75,0.7216797,Low Emissions
62.48557052203639,350.625,0.7324219,Low Emissions
62.48557052203639,352.5,0.6192932,Low Emissions
62.48557052203639,354.375,0.66278076,Low Emissions
62.48557052203639,356.25,0.80892944,Low Emissions
62.48557052203639,358.125,0.858551,Low Emissions
64.35073040887207,0.0,0.739563,Low Emissions
64.35073040887207,1.875,0.70770264,Low Emissions
64.35073040887207,3.75,0.32632446,Low Emissions
64.35073040887207,5.625,0.07763672,Low Emissions
64.35073040887207,7.5,-0.1437378,Low Emissions
64.35073040887207,9.375,-0.1534729,Low Emissions
64.35073040887207,11.25,-0.21548462,Low Emissions
64.35073040887207,13.125,0.22866821,Low Emissions
64.35073040887207,15.0,0.60580444,Low Emissions
64.35073040887207,16.875,0.8745117,Low Emissions
64.35073040887207,18.75,1.2291565,Low Emissions
64.35073040887207,20.625,1.488617,Low Emissions
64.35073040887207,22.5,1.8191833,Low Emissions
64.35073040887207,24.375,1.4290161,Low Emissions
64.35073040887207,26.25,1.2311096,Low Emissions
64.35073040887207,28.125,1.0172424,Low Emissions
64.35073040887207,30.0,0.8367615,Low Emissions
64.35073040887207,31.875,0.5109253,Low Emissions
64.35073040887207,33.75,0.3491211,Low Emissions
64.35073040887207,35.625,0.28482056,Low Emissions
64.35073040887207,37.5,0.21307373,Low Emissions
64.35073040887207,39.375,0.22070312,Low Emissions
64.35073040887207,41.25,0.2421875,Low Emissions
64.35073040887207,43.125,0.28027344,Low Emissions
64.35073040887207,45.0,0.42089844,Low Emissions
64.35073040887207,46.875,0.49658203,Low Emissions
64.35073040887207,48.75,0.62597656,Low Emissions
64.35073040887207,50.625,0.69415283,Low Emissions
64.35073040887207,52.5,0.7430115,Low Emissions
64.35073040887207,54.375,0.91748047,Low Emissions
64.35073040887207,56.25,1.163269,Low Emissions
64.35073040887207,58.125,1.3663635,Low Emissions
64.35073040887207,60.0,1.5639648,Low Emissions
64.35073040887207,61.875,1.6972656,Low Emissions
64.35073040887207,63.75,1.7509766,Low Emissions
64.35073040887207,65.625,1.6948242,Low Emissions
64.35073040887207,67.5,1.796051,Low Emissions
64.35073040887207,69.375,1.8764648,Low Emissions
64.35073040887207,71.25,1.96875,Low Emissions
64.35073040887207,73.125,2.0159607,Low Emissions
64.35073040887207,75.0,2.1582031,Low Emissions
64.35073040887207,76.875,2.2871094,Low Emissions
64.35073040887207,78.75,2.3043823,Low Emissions
64.35073040887207,80.625,2.2970276,Low Emissions
64.35073040887207,82.5,2.2537231,Low Emissions
64.35073040887207,84.375,2.2151794,Low Emissions
64.35073040887207,86.25,2.1083984,Low Emissions
64.35073040887207,88.125,2.0636292,Low Emissions
64.35073040887207,90.0,1.9571838,Low Emissions
64.35073040887207,91.875,1.8059692,Low Emissions
64.35073040887207,93.75,1.6523438,Low Emissions
64.35073040887207,95.625,1.5374451,Low Emissions
64.35073040887207,97.5,1.4060974,Low Emissions
64.35073040887207,99.375,1.2906799,Low Emissions
64.35073040887207,101.25,1.3030396,Low Emissions
64.35073040887207,103.125,1.4010315,Low Emissions
64.35073040887207,105.0,1.4088745,Low Emissions
64.35073040887207,106.875,1.5908203,Low Emissions
64.35073040887207,108.75,1.6508789,Low Emissions
64.35073040887207,110.625,1.6347656,Low Emissions
64.35073040887207,112.5,1.5885315,Low Emissions
64.35073040887207,114.375,1.514801,Low Emissions
64.35073040887207,116.25,1.559082,Low Emissions
64.35073040887207,118.125,1.5558167,Low Emissions
64.35073040887207,120.0,1.5929565,Low Emissions
64.35073040887207,121.875,1.572113,Low Emissions
64.35073040887207,123.75,1.3829651,Low Emissions
64.35073040887207,125.625,1.1734924,Low Emissions
64.35073040887207,127.5,0.92529297,Low Emissions
64.35073040887207,129.375,0.7709961,Low Emissions
64.35073040887207,131.25,0.82647705,Low Emissions
64.35073040887207,133.125,0.9060974,Low Emissions
64.35073040887207,135.0,1.1972656,Low Emissions
64.35073040887207,136.875,1.6918945,Low Emissions
64.35073040887207,138.75,1.8146362,Low Emissions
64.35073040887207,140.625,1.4329529,Low Emissions
64.35073040887207,142.5,0.99380493,Low Emissions
64.35073040887207,144.375,0.64715576,Low Emissions
64.35073040887207,146.25,0.510437,Low Emissions
64.35073040887207,148.125,0.31298828,Low Emissions
64.35073040887207,150.0,0.2265625,Low Emissions
64.35073040887207,151.875,0.30044556,Low Emissions
64.35073040887207,153.75,0.44677734,Low Emissions
64.35073040887207,155.625,0.4716797,Low Emissions
64.35073040887207,157.5,0.46224976,Low Emissions
64.35073040887207,159.375,0.21582031,Low Emissions
64.35073040887207,161.25,-0.0496521,Low Emissions
64.35073040887207,163.125,-0.29769897,Low Emissions
64.35073040887207,165.0,-0.41732788,Low Emissions
64.35073040887207,166.875,-0.35614014,Low Emissions
64.35073040887207,168.75,-0.17172241,Low Emissions
64.35073040887207,170.625,0.07846069,Low Emissions
64.35073040887207,172.5,0.35531616,Low Emissions
64.35073040887207,174.375,0.48861694,Low Emissions
64.35073040887207,176.25,0.57681274,Low Emissions
64.35073040887207,178.125,0.55810547,Low Emissions
64.35073040887207,180.0,0.8769531,Low Emissions
64.35073040887207,181.875,1.0703125,Low Emissions
64.35073040887207,183.75,1.2556763,Low Emissions
64.35073040887207,185.625,1.5541992,Low Emissions
64.35073040887207,187.5,1.3692932,Low Emissions
64.35073040887207,189.375,1.4536133,Low Emissions
64.35073040887207,191.25,1.1764526,Low Emissions
64.35073040887207,193.125,0.92529297,Low Emissions
64.35073040887207,195.0,1.0974731,Low Emissions
64.35073040887207,196.875,0.7063904,Low Emissions
64.35073040887207,198.75,0.57196045,Low Emissions
64.35073040887207,200.625,0.60595703,Low Emissions
64.35073040887207,202.5,0.4741211,Low Emissions
64.35073040887207,204.375,0.26904297,Low Emissions
64.35073040887207,206.25,0.027160645,Low Emissions
64.35073040887207,208.125,-0.2548828,Low Emissions
64.35073040887207,210.0,-0.50927734,Low Emissions
64.35073040887207,211.875,-0.62435913,Low Emissions
64.35073040887207,213.75,-0.5856323,Low Emissions
64.35073040887207,215.625,-0.5473633,Low Emissions
64.35073040887207,217.5,-0.513031,Low Emissions
64.35073040887207,219.375,-0.47738647,Low Emissions
64.35073040887207,221.25,-0.3963318,Low Emissions
64.35073040887207,223.125,-0.3829956,Low Emissions
64.35073040887207,225.0,-0.49819946,Low Emissions
64.35073040887207,226.875,-0.48095703,Low Emissions
64.35073040887207,228.75,-0.47573853,Low Emissions
64.35073040887207,230.625,-0.5154724,Low Emissions
64.35073040887207,232.5,-0.22640991,Low Emissions
64.35073040887207,234.375,-0.15219116,Low Emissions
64.35073040887207,236.25,0.042816162,Low Emissions
